[500.8608, 502.4347, 503.8727, 505.1861, 506.3863, 507.4841, 508.4899, 509.4136, 510.2645, 511.0513, 511.7822, 512.4643, 513.1044, 513.7084, 514.2813, 514.8277, 515.3513, 515.8550, 516.3412, 516.8116, 517.2671, 517.7080, 518.1341, 518.5444, 518.9373, 519.3107, 519.6619, 519.9873, 520.2830, 520.5441, 520.7654, 520.9408, 521.0634, 521.1258, 521.1196, 521.0358, 520.8644, 520.5946, 520.2147, 519.7123, 519.0738, 518.2848, 517.3302, 516.1937, 514.8584, 513.3064, 511.5194, 509.4781, 507.1629, 504.5536, 501.6296, ],
[500.7952, 502.2420, 503.5570, 504.7519, 505.8384, 506.8273, 507.7294, 508.5548, 509.3130, 510.0127, 510.6622, 511.2687, 511.8391, 512.3791, 512.8939, 513.3880, 513.8649, 514.3277, 514.7784, 515.2188, 515.6497, 516.0713, 516.4833, 516.8846, 517.2736, 517.6481, 518.0052, 518.3415, 518.6528, 518.9346, 519.1813, 519.3869, 519.5446, 519.6469, 519.6856, 519.6514, 519.5346, 519.3244, 519.0090, 518.5760, 518.0118, 517.3021, 516.4315, 515.3839, 514.1421, 512.6884, 511.0041, 509.0700, 506.8661, 504.3723, 501.5679, ],
[500.7218, 502.0257, 503.2022, 504.2635, 505.2212, 506.0870, 506.8716, 507.5854, 508.2382, 508.8389, 509.3958, 509.9164, 510.4073, 510.8745, 511.3230, 511.7573, 512.1809, 512.5967, 513.0067, 513.4124, 513.8147, 514.2136, 514.6087, 514.9989, 515.3824, 515.7570, 516.1198, 516.4672, 516.7953, 517.0992, 517.3736, 517.6125, 517.8090, 517.9558, 518.0446, 518.0663, 518.0111, 517.8683, 517.6262, 517.2723, 516.7931, 516.1741, 515.4000, 514.4545, 513.3205, 511.9798, 510.4137, 508.6028, 506.5269, 504.1655, 501.4977, ],
[500.6403, 501.7853, 502.8075, 503.7194, 504.5333, 505.2611, 505.9141, 506.5029, 507.0376, 507.5273, 507.9803, 508.4044, 508.8063, 509.1917, 509.5659, 509.9331, 510.2967, 510.6595, 511.0236, 511.3901, 511.7599, 512.1328, 512.5084, 512.8854, 513.2619, 513.6358, 514.0039, 514.3629, 514.7086, 515.0363, 515.3407, 515.6157, 515.8548, 516.0505, 516.1947, 516.2784, 516.2918, 516.2243, 516.0643, 515.7992, 515.4156, 514.8990, 514.2339, 513.4040, 512.3918, 511.1792, 509.7471, 508.0756, 506.1444, 503.9326, 501.4187, ],
[500.5505, 501.5201, 502.3715, 503.1180, 503.7724, 504.3473, 504.8542, 505.3043, 505.7078, 506.0743, 506.4122, 506.7293, 507.0324, 507.3273, 507.6190, 507.9118, 508.2090, 508.5131, 508.8261, 509.1491, 509.4825, 509.8263, 510.1798, 510.5415, 510.9097, 511.2820, 511.6553, 512.0261, 512.3904, 512.7434, 513.0800, 513.3942, 513.6794, 513.9284, 514.1332, 514.2848, 514.3737, 514.3893, 514.3201, 514.1536, 513.8763, 513.4738, 512.9304, 512.2296, 511.3538, 510.2845, 509.0024, 507.4871, 505.7178, 503.6730, 501.3308, ],
[500.4521, 501.2289, 501.8926, 502.4571, 502.9360, 503.3422, 503.6882, 503.9855, 504.2448, 504.4756, 504.6870, 504.8866, 505.0812, 505.2767, 505.4781, 505.6894, 505.9137, 506.1536, 506.4106, 506.6857, 506.9792, 507.2908, 507.6197, 507.9644, 508.3229, 508.6927, 509.0709, 509.4538, 509.8376, 510.2175, 510.5884, 510.9445, 511.2794, 511.5859, 511.8563, 512.0819, 512.2531, 512.3595, 512.3898, 512.3316, 512.1714, 511.8946, 511.4857, 510.9278, 510.2032, 509.2930, 508.1772, 506.8352, 505.2454, 503.3858, 501.2337, ],
[500.3446, 500.9107, 501.3689, 501.7340, 502.0205, 502.2422, 502.4120, 502.5420, 502.6434, 502.7262, 502.7994, 502.8709, 502.9474, 503.0349, 503.1381, 503.2609, 503.4063, 503.5764, 503.7726, 503.9958, 504.2459, 504.5225, 504.8244, 505.1502, 505.4977, 505.8644, 506.2472, 506.6426, 507.0467, 507.4548, 507.8620, 508.2627, 508.6506, 509.0188, 509.3597, 509.6649, 509.9250, 510.1299, 510.2684, 510.3281, 510.2957, 510.1567, 509.8952, 509.4943, 508.9360, 508.2008, 507.2684, 506.1174, 504.7256, 503.0699, 501.1270, ],
[500.2276, 500.5641, 500.7981, 500.9456, 501.0222, 501.0425, 501.0202, 500.9681, 500.8978, 500.8198, 500.7431, 500.6759, 500.6249, 500.5957, 500.5931, 500.6206, 500.6811, 500.7762, 500.9073, 501.0746, 501.2781, 501.5169, 501.7898, 502.0950, 502.4303, 502.7930, 503.1802, 503.5883, 504.0134, 504.4511, 504.8965, 505.3442, 505.7882, 506.2220, 506.6380, 507.0283, 507.3839, 507.6946, 507.9497, 508.1370, 508.2433, 508.2539, 508.1531, 507.9236, 507.5470, 507.0036, 506.2722, 505.3307, 504.1559, 502.7240, 501.0102, ],
[500.1005, 500.1871, 500.1772, 500.0880, 499.9362, 499.7375, 499.5067, 499.2571, 499.0010, 498.7491, 498.5109, 498.2943, 498.1062, 497.9521, 497.8362, 497.7621, 497.7319, 497.7472, 497.8088, 497.9168, 498.0706, 498.2692, 498.5109, 498.7940, 499.1160, 499.4742, 499.8654, 500.2864, 500.7331, 501.2014, 501.6866, 502.1836, 502.6866, 503.1895, 503.6851, 504.1657, 504.6228, 505.0467, 505.4268, 505.7511, 506.0068, 506.1791, 506.2523, 506.2090, 506.0303, 505.6958, 505.1837, 504.4711, 503.5337, 502.3462, 500.8828, ],
[499.9625, 499.7779, 499.5029, 499.1565, 498.7568, 498.3207, 497.8641, 497.4011, 496.9446, 496.5058, 496.0941, 495.7177, 495.3833, 495.0960, 494.8598, 494.6778, 494.5517, 494.4827, 494.4711, 494.5164, 494.6178, 494.7739, 494.9828, 495.2423, 495.5499, 495.9028, 496.2979, 496.7317, 497.2005, 497.7004, 498.2268, 498.7749, 499.3395, 499.9146, 500.4938, 501.0696, 501.6341, 502.1780, 502.6911, 503.1619, 503.5776, 503.9238, 504.1847, 504.3426, 504.3782, 504.2707, 503.9974, 503.5341, 502.8553, 501.9345, 500.7440, ],
[499.8129, 499.3338, 498.7712, 498.1457, 497.4773, 496.7843, 496.0838, 495.3909, 494.7191, 494.0799, 493.4830, 492.9364, 492.4466, 492.0183, 491.6552, 491.3596, 491.1329, 490.9755, 490.8871, 490.8670, 490.9137, 491.0253, 491.1997, 491.4344, 491.7267, 492.0737, 492.4722, 492.9188, 493.4100, 493.9421, 494.5107, 495.1116, 495.7398, 496.3900, 497.0562, 497.7317, 498.4088, 499.0792, 499.7331, 500.3594, 500.9457, 501.4780, 501.9403, 502.3149, 502.5822, 502.7205, 502.7062, 502.5140, 502.1168, 501.4863, 500.5930, ],
